	weight	ssn	hemoglobin	alp	etytr	alt	erytrocyty	hbver	name	hematokrit	indicator	er-cv	leukocyty	smoker	relationship	ast	trombocyty
158	92.04629	220-60-5859	8.20423	39.96135	10.77595	6.14660	8.45124	7.81536	Carlos Brown	12.54229	1.00000	47.53102	7.74013	no	nop	42.10084	9.10130
159	103.87861	071-42-8554	10.72229	36.81566	9.41639	1.12987	5.76627	8.54780	Erin Ramirez	8.32296	1.00000	64.29563	6.03377	yes	widowed	45.40243	7.77257
160	74.90812	822-69-2805	6.33378	80.84820		1.92316	6.76013	8.58472	Lisa Sullivan	7.01542	0.00000	72.20419	8.44477	Y	single	41.47474	8.35314
161	31.36411	549-98-3243	6.45989	81.20492	7.45247	7.69365	8.70371	9.84154	Victor Sims	8.75151	1.00000	68.48354	7.81237	no	divoced	44.41106	8.24754
162	48.61226	745-34-0984	11.76656	79.21410	7.85885	2.39608	6.67782	6.36199	Maria Olsen	5.86590	1.00000	34.38906	6.33602	no	married	60.46798	7.82534
163	104.04085	857-90-6402	6.54568	86.17485	9.55491	3.60247	7.35247	6.59446	Jennifer Eaton	7.27391	1.00000	58.84591	7.73371	no	divoced	39.38408	7.08977
164	41.60026	645-56-7748	8.38279	27.99954	8.31418	3.02854	7.06550	6.43635	David Miller	8.18751	1.00000	54.20564	6.36116	no	single	71.26557	7.61026
165	43.29553	545-30-9051	4.29566	27.31367	8.85938	3.29850	7.20278	7.31042	Diana Vazquez	10.93552	1.00000	72.52440	10.31841	yes	widowed	53.87085	7.32547
166	118.90198	626-19-5337	6.92481	80.74591	5.49861	4.98336	8.03264	5.80860	Terry Robertson	8.72876	1.00000	59.63369	6.51868	no	married	58.87767	8.08431
167	46.67752	205-57-6721	4.93751	59.86316	8.53073	3.11754	6.76925	8.72533	Katherine Hammond	7.92571	1.00000	23.77044	8.05810	no	married	61.41547	9.16301
168	56.25962	628-38-2436	11.01325	46.40319	9.16209	2.38843	6.70577	8.27969	Victoria Gregory	7.78934	1.00000	67.13696	6.05037	yes	married	41.15391	7.11606
169	76.07472	842-97-5668	4.56683	41.05631	9.20735	3.66456	7.87393	5.70816	Frank Dorsey	8.32218	1.00000	39.47383	7.98617	no	widowed	48.66121	8.22245
170	79.29917	790-52-3207	6.41913	84.13706	5.72308	3.27843	7.39237	8.61065	Victoria Terry	6.34347	0.00000	39.97999	8.87777	no	single	45.88515	8.82237
171	88.21186	280-87-0371	9.22041	14.84952	2.94049	5.12434	8.12123	7.14280	Billy Hall	8.10106	1.00000	49.14966	9.33105	no	single	31.25454	7.76682
172	39.01897	588-62-0676	7.37712	71.34960	5.75342	2.45741	6.98253	9.18407	Margaret Terrell	10.84070	1.00000	37.05663	9.26448	yes	divoced	51.62728	6.44058
173	45.90909	674-46-3634	5.97709	83.72138	6.74353	3.72230	7.49801	7.19985	Jennifer Brown	8.02045	1.00000	47.02572	7.85932	no	nop	48.87051	6.21145
174	93.28617	794-50-1953	7.22245	72.63722	5.82019	2.50015	7.13806	8.28182	Nicholas Thomas	9.75782	1.00000	37.39392	9.31613	Y	separated	53.93961	7.01065
175	123.06832	340-91-4011	9.60339	18.44313	8.75706	2.48616	7.34121	7.20233	Scott Davis	8.60178	1.00000	39.46589	6.59657	no	divoced	29.06031	8.59276
176	47.98537	349-43-3570	6.95755	73.35288	4.59781	5.23888	8.11425	7.95048	Kristen Cannon	10.36121	1.00000	36.35469	10.59319	Y	nop	64.95460	9.45580
177	10.52600	112-97-8970	9.06170	19.15265	6.29526	3.43354	7.54037	7.50147	John Evans	6.63799	1.00000	70.94344	6.02026	yes	single	86.79253	8.74143
178	32.02143	127-86-0135	8.40974	30.59099	9.39310	11.48149	9.10116	5.47791	Mary Harris	7.89812	1.00000	36.05592	7.50609	no	married	54.66264	7.50855
179	88.28852	779-09-1923	7.42246	62.92244	8.06042	2.43231	7.55798	8.11573	Curtis Massey	11.20884	1.00000	43.05975	5.12232	no	married	60.46884	8.03666
180	78.22076	491-73-5839	8.48899	32.45999	7.35445	4.73759	7.93794	8.07514	Savannah Garcia	10.00536	0.00000	51.86401	9.66830	no	married	63.97129	7.46168
181	-23.67782	622-13-2419	9.47145	10.67995	9.19753	2.39794	5.92302	11.01584	William Williamson	8.51863	1.00000	53.52192	6.83403	yes	nop	63.57238	8.07288
182	133.54458	667-26-1829	9.62022	14.80116	7.87104	11.81885	9.13793	7.88052	John Schmitt	7.42067	1.00000	60.66898	6.16493	Y	divoced	63.66458	
183	106.46235	181-92-2731	8.12604	43.10438	7.94625	1.84045	6.81562	7.76792	Steven Brown	7.08771	0.00000	54.26004	8.97464	Y	divoced	63.72979	6.50241
184	74.83257	538-11-4716	6.44185	84.92862	7.16528	3.52117	7.71541	6.93787	Jonathan Holmes	7.46704	1.00000	34.68898	8.52289	yes	single	54.87158	7.94206
185	62.93908	053-30-0431	4.36639	41.00897	7.74689	2.57182	6.62541	5.96029	Kelly Friedman	11.09982	1.00000	48.52356	10.57208	no	separated	20.51620	9.52388
186	111.84709	257-95-6533	5.84733	88.03470	7.48395	3.11147	7.00106	5.33611	Courtney Weaver	9.35035	1.00000	47.94921	9.30643	no	separated	57.24425	7.69946
187	115.85292	414-69-3434	9.07199	12.47924	3.12547	2.43882	7.61885	7.99614	Christina James	6.78415	1.00000	55.55146	8.77630	no	separated	36.32462	6.14844
188	98.49299	075-34-6087	6.12100	88.69645	5.19357	3.62391	7.79631	6.44189	Jodi Castro	5.33724	0.00000	66.06745	8.49982	yes	single	31.27085	7.22746
189	85.17971	514-29-4048	5.21710	64.18899	7.66021	2.81972	6.42164	9.98169	David Ramirez	10.00705	1.00000	31.43112	9.12521	no	married	37.46492	7.61289
190	72.33877	085-21-8371	7.84460	48.80037	5.07072	0.71874	6.42960	8.88992	Melissa Walton	8.03026	1.00000	47.37448	8.72794	yes	single	25.68451	7.32473
191	-2.56608	318-98-8980	8.46226	28.49248	8.79122	1.30979	6.18649	8.19544	Lacey Tyler	12.69254	1.00000	38.14653	6.16954	no	widowed	34.17249	7.25789
192	69.36106	259-40-8579	7.95455	46.58898	9.48253	1.48167	7.21851	8.41406	Joseph Martinez	9.14283	1.00000	63.58384	7.32738	yes	single	35.94574	7.08685
193	55.75857	426-34-9514	6.00631	88.40988	6.51929	2.79150	6.37656	6.66664	Matthew Burke	10.86843	1.00000	62.89852	9.34496	no	married	21.54486	7.97469
194	87.24779	483-41-5455	8.39625	27.41763	9.54502	2.36135	6.07933	8.21271	Cody Flowers	9.86465	1.00000	26.37775	6.57449	Y	divoced	39.10922	7.94828
195	82.70954	323-92-1294	9.45746	10.01693	2.82497	2.06016	7.00757	8.07287	Ronald Lee	8.38405	1.00000	39.26141	8.99923	no	separated	24.43439	7.59075
196	56.17278	667-05-3440	6.20460	91.08635	5.22905	7.13841	8.53770	6.99564	Kristina Harper	6.95922	0.00000	56.99813	8.48659	no	married	55.45948	8.94896
197	83.20067	346-11-1427	9.18215	16.91120	8.81185	2.42788	7.18729	7.93720	John Hubbard	10.77811	1.00000	25.27313	5.85889	no	nop	38.08676	7.82540
198	-54.42026	067-67-2996	5.29392	70.17955	6.34446	4.48103	7.88097	8.60744	Jonathan Harper	5.04397	0.00000	67.81503	9.22974	no	divoced	43.48662	8.41120
199	97.87139	294-61-8378	7.51996	57.77171	5.96655	1.01440	5.73741	8.96026	Alexandra Dorsey	10.36087	0.00000	74.24460	8.52286	yes	single	22.92949	8.57001
200	55.22346	492-54-4277	4.53367	41.06413	5.44233	4.22963	7.88720	7.32001	Whitney Garrett	4.93196	0.00000	67.46452	9.03793	yes	widowed	74.17572	7.30545
201	87.45519	060-17-9123	7.42905	62.79049	7.90742	2.06664	6.55376	7.15637	Kelly Johnson	9.79227	1.00000	48.57566	4.98151	N	divoced	16.94559	9.11216
202	66.35223	118-85-1969	8.33386	38.52927	5.21087	4.64987	7.79009	6.01410	Julia Marshall	6.08346	1.00000	43.63663	8.02905	no	separated	48.01076	7.82900
203	56.25677	293-20-5361	6.62822	85.60719	3.07493	1.57148	6.75398	6.97634	Kim Wallace	10.84748	0.00000	60.34109	7.63580	no	single	19.17023	7.42454
204	43.15804	446-69-2689	9.25302	18.80422	8.44018	5.89674	8.37040	6.87347	Logan Graves	8.49005	1.00000	57.29948	5.79618	yes	single	64.69179	6.41746
205	96.19940	652-06-9635	8.34533	34.69636	8.36373	11.76063	9.12611	8.63243	Julie Frey	6.91346	1.00000	33.78687	5.87012	no	single	44.05498	7.82751
206	69.71911	129-13-2622	6.54040	82.28398	5.50650	2.99959	7.74234	7.98079	Brooke Sanchez	9.47964	1.00000	57.85860	8.54097	N	nop	53.67201	8.04193
207	77.59892	193-69-7611	9.23924	9.54541	5.34580	0.09958	5.43438	6.12485	Chad Tran	8.08565	1.00000	64.57982	8.47947	no	separated	39.13967	8.25000
208	112.02124	165-58-2612	8.54401	23.38440	8.43901	2.11413	6.71799	8.12831	Mary Powell	10.50260	1.00000	65.97105	5.37978	yes	separated	33.93628	7.17227
209	35.54502	850-40-0085	6.98540	80.84053	6.61001	2.52194	6.36183	7.88584	Mary Perez	7.32185	0.00000	60.95720	8.69868	no	nop	28.57638	8.19935
210	30.75659	548-41-7340	6.99415	78.91913	6.62152	3.52715	6.55142	7.08059	Christian Mcdaniel	6.96414	1.00000	55.43834	8.29789	yes	divoced	27.66428	6.06270
211	54.95447	309-41-0767	7.28064	67.45234	6.21976	1.91103	6.71500	6.24449	Connie Williams	7.38964	1.00000	58.57549	7.82409	Y	divoced	45.31592	6.84097
212	38.21422	395-06-4257	7.81032	51.28711	7.49426	5.04376	8.22445	7.34765	Kristine Grant	6.76916	1.00000	54.61997	6.44643	N	married	63.99902	6.52545
213	71.07069	677-45-9142	6.60467	87.11305	5.72436	4.04447	7.41459	9.94242	Mary Bennett	7.67742	1.00000	72.38669	8.11588	no	married	36.35783	6.61323
214	42.72636	736-05-6049	6.93149	83.09186	7.02206	2.06994	6.39258	7.77045	Albert Howard	10.03542	1.00000	52.42685	4.29355	yes	married	27.01058	7.64472
215	102.78155	052-72-7457	7.32645	72.12596	4.59307	3.52892	7.19944	7.69671	Theresa Collins	9.76089	1.00000	51.00105	10.25574	no	single	54.52291	6.95324
216	89.49407	251-74-7635	8.20924	35.68741	4.94938	15.41763	9.44962	8.22008	Brandon Robinson	8.87354	1.00000	60.20462	9.57513	no	single	29.76096	8.41984
217	113.06841	063-48-2960	4.29928	36.09479	8.51243	4.55470	7.96348	7.57613	Timothy Dickson	10.28694	1.00000	45.42323	9.66695	no	married	55.47096	8.42111
218	82.56184	861-96-3760	5.84716	82.53253	6.76193	1.94163	6.58578	6.69312	Justin Johnson	10.17000	1.00000	60.69843	9.98452	Y	married	21.96681	7.71610
219	-19.71394	266-15-4910	6.01341	89.68643	6.84323	22.84531	9.84257	8.82959	Joanna Anderson	9.47002	1.00000	45.84962	10.59676	yes	widowed	44.98902	7.23038
220	121.76078	010-95-9698	7.26304	64.85135	7.47758	4.55212	8.06108	6.79107	Drew Cuevas	6.69341	1.00000	55.78044	5.98232	no	divoced	48.66893	7.33394
221	72.71418	353-51-7615	5.90265	81.98591	4.02833	2.43818	6.59595	7.01535	Lawrence Thomas	10.45483	1.00000	56.85236	9.51273	no	single	49.48898	7.41885
222	45.84407	409-66-6133	5.26740	68.91798	6.19204	10.47591	9.02021	6.48331	Corey George	8.17693	1.00000	62.38256	9.36429	yes	separated	35.40747	7.62226
223	102.10872	008-85-5575	6.73588	78.23076	6.78468	1.77417	6.59711	7.77892	Hannah Payne	7.50626	1.00000	50.61179	8.58708	no	divoced	48.90650	8.98471
224	71.48280	611-87-7826	7.15082	78.42366	7.47039	1.98791	7.27948	11.49674	Nicole Evans	7.70634	1.00000	66.14201	5.15838	yes	single	38.47295	7.65790
225	-1.12766	627-94-0669	8.95640	17.21154	6.14707	4.07499	8.02827	6.15009	Nancy Flores	8.52936	0.00000	73.22247	9.07363	no	married	49.44022	8.43940
226	97.01692	530-20-1051	8.11549	34.05845	10.69532	3.51851	7.57179	8.03734	Matthew Lozano	7.70081	1.00000	41.91456	8.04664	no	married	59.36908	6.83231
227	56.13703	694-58-4487	9.13234	16.27287	3.68301	7.22277	8.70166	7.90429	Roger Powers	9.22266	1.00000	29.34517	9.18055	Y	married	52.64921	7.63482
228	91.06415	631-99-7171	7.41575	64.69943	6.12991	4.34928	7.90608	7.66603	Kathryn Day	5.71336	0.00000	48.26947	8.87085	no	married	60.50858	8.62440
229	1.15018	860-83-5012	5.01518	54.52897	4.23923	1.88365	5.85796	7.36857	Tanya Jensen	8.01721	0.00000	47.51625	8.28025	Y	divoced	53.66814	8.94079
230	99.92883	275-93-4092	7.67122	53.80183	6.22896	4.61353	7.95845	6.31980	Veronica Ruiz	7.37360	0.00000	44.83275	8.40027	yes	single	53.11310	7.89263
231	58.55448	349-96-2538	5.95366	85.39800	6.82089	1.37911	5.79951	7.43997	Erik Rosales	8.93750	1.00000	39.13062	9.21999	Y	nop	50.54437	7.01423
232	94.15754	036-67-1450	8.76618	24.01312	9.23984	1.48798	5.48848	5.44263	Kathleen Rodriguez	9.72412	1.00000	80.92838	6.19148	no	divoced	49.44787	7.56124
233	80.92601	390-44-1043	9.20502	9.73573	4.11369	7.80687	8.51816	7.74503	Stephen Sanford	7.34661	1.00000	40.00408	7.85509	yes	married	50.36458	8.08178
234	42.01112	229-38-2904	4.76104	45.81355	7.74123	12.30620	9.15021	6.82775	Shannon Allen	8.17248	1.00000	53.59959	7.43963	yes	married	26.19082	8.34844
235	110.60191	249-76-5716	8.67970		7.10141	2.27702	7.22794	6.40671	Kimberly Martinez	10.12963	0.00000	53.44396	10.55562	no	separated	29.48497	5.47756
236	73.09397	570-51-9053	6.61805	91.05086	7.26923	6.36604	8.47060	7.01209	Daisy Wallace	7.58940	1.00000	42.60086	10.40479	N	separated	35.32605	7.19298
237	106.53012	757-84-3706	8.46334	22.75025	5.70342	3.62335	7.97727	8.22361	Michael Mcpherson	9.72164	0.00000	42.23154	8.94365	yes	separated	31.72084	7.85817
238	43.35000	735-45-0376	10.66155	40.43274	6.80778	4.55920	7.91356	7.52991	Dawn Harris	5.59394	0.00000	50.29077	7.62162	no	divoced	53.25614	9.03278
239	84.94310	595-59-0663	5.40943	76.04066	5.74981	3.48495	7.21643	6.76056	Gary Chavez	7.14033	0.00000	54.38668	8.57788	yes	married	29.33516	7.54216
240	33.68086	193-69-7611	6.74561	83.26298	5.68139	3.91442	8.01034	6.77333	Chad Tran	9.44172	1.00000	39.65433	9.69795	no	single	49.46922	7.96268
241	5.38844	627-70-7315	5.92842	85.65524	7.24589	8.65619	8.84444	6.81605	Jessica Bennett	6.09867	0.00000	46.28005	9.43249	yes	divoced	43.54874	8.25026
242	27.37970	784-85-2166	6.40143	77.91381	6.40991	1.80397	6.86416	7.38847	Rachel Fields	7.05164	0.00000	52.55759	8.82985	no	divoced	69.43747	8.20188
243	51.65020	076-64-9072	9.55906	14.80584	7.23345	3.74420	7.84514	5.85551	Olivia Wheeler	7.88251	0.00000	71.66158	9.31696	no	nop	49.88207	7.82070
244	32.24246	604-88-7609	9.69095	13.27179	10.01701	5.43241	8.24972	6.34053	Michael Gordon	8.81845	1.00000	47.56827	7.18022	no	married	38.42935	6.76782
245	21.34641	180-16-9194	6.02422	87.26804	6.51924	2.59928	7.64510	6.79282	Mike Chase	9.11592	1.00000	39.51924	8.41294	no	separated	31.60243	5.89380
246	43.85258	006-01-3207	8.17886	35.47730	5.76983	6.23543	8.22474	7.72543	Rhonda Smith	9.27976	1.00000	58.59204	9.66838	no	married	52.14835	6.90353
247	77.53878	038-63-1816	5.03735	56.68945	4.93908	2.48992	6.96590	6.92100	Kimberly Marshall	10.53680	1.00000	25.15681	9.48934	no	nop	58.16419	7.79063
248	85.74065	824-18-7523	5.92295	82.21986	7.95251	1.34674	5.81880	6.87537	Jeffrey Rivera	8.69533	1.00000	57.61068	8.76075	no	married	42.37572	9.28667
249	74.86173	590-31-0959	8.93626	18.26064	11.40398	4.31380	7.92243	6.58502	Kevin Black	9.08057	1.00000	59.21879	8.54908	Y	nop	45.68466	6.47465
250	59.72365	293-18-2958	9.37579	5.72448	7.73847	2.70015	6.85117	6.66269	Michelle Davis	8.28997	0.00000	50.22308	9.80899	yes	single	61.74387	8.65466
251	80.98058	768-63-1198	6.64469	79.86497	4.53311	7.17178	8.53856	7.21306	Carla Bryant	11.23797	0.00000	49.93032	8.64610	yes	divoced	57.39474	6.51742
252	69.03037	647-46-1240	8.52515	25.50962	6.47722	3.73068	7.64241	6.39678	Paul Smith	9.30125	0.00000	61.87673	9.63243	no	divoced	42.47045	7.06069
253	81.27371	354-15-1440	11.99699	83.55055	8.55436	4.24016	8.03981	8.90643	Christopher Griffith	4.72063	0.00000	52.39056	8.39253	no	married	39.06664	6.98731
254	50.59439	231-37-1477	7.42917	65.64057	3.68682	1.40349	5.52787	8.04068	Jessica Ortega	9.04202	1.00000	49.87864	10.04485	no	separated	38.40753	7.23071
255	54.16263	855-73-9390	5.68144	86.39070	4.29226	1.03363	6.07588	6.79224	Molly Buck	4.76022	0.00000	36.69318	8.30428	no	single	42.30923	8.44348
256	56.70304	214-61-2281	9.69049	13.04036	8.70277	2.12184	6.71715	7.23310	Robin Sloan	9.97814	1.00000	53.68318	5.79523	no	married	47.11786	8.42950
257	86.96861	019-64-1151	7.68364	59.02476	3.90356	2.99245	5.47834	8.29631	Katherine Marshall	8.56326	1.00000	81.30202	7.98796	no	married	24.54253	7.84346
258	97.82927	430-35-4192	7.19442	75.45564	10.30137	3.97353	6.92223	9.16117	Roger Sweeney	6.99780	0.00000	71.15921	9.62848	no	single	49.01652	6.34759
259	82.01822	488-64-7057	10.50059	29.89677	8.81584	8.66685	8.63547	8.63774	Bryan Mcconnell	7.15291	0.00000	41.25383	9.70020	Y	married	47.76115	6.91507
260	113.20674	797-74-4649	9.73009	10.80713	5.60026	3.53740	7.68065	7.50248	Jeremy Powell	6.94332	1.00000	56.14369	7.64205	no	married	51.19965	7.03890
261	57.29739	617-09-4538	7.32500	71.34760	8.12062	2.26993	6.82431	7.65674	Sandra Rivas	7.67488	1.00000	45.28494	6.64291	no	separated	44.43857	6.76315
262	72.70898	631-40-4290	7.68701	60.97727	6.03704	3.10324	7.13347	6.70633	Tammy Johnson	8.07111	1.00000	40.67501	6.23344	N	single	40.53152	7.90364
263	76.10426	058-89-4739	6.29673	91.32124	6.19164	2.78233	7.34963	6.07162	Christine Fuller	9.63297	1.00000	64.16421	9.73689	yes	separated	40.25190	7.41910
264	17.79365	505-36-9151	7.63412	48.86391	4.72965	1.59278	6.79021	6.48797	Richard Clark	7.91597	1.00000	73.52701	8.56114	no	married	49.94949	5.97961
265	79.80643	676-14-5888	6.04764	86.30202	5.74298	1.60853	6.24403	7.28849	Marissa Cooper	5.50016	0.00000	39.64188	8.70994	no	divoced	45.87260	8.33542
266	29.69769	637-34-8204	6.38445	83.60786	5.54793	5.01387	7.98206	8.51721	Gary Lynch	6.98869	0.00000	64.03517	8.33228	Y	divoced	46.15716	7.75072
267	54.42496	477-44-9899	4.53224	40.39894	5.67882	3.29711	7.96567	8.69975	Nicholas Beltran	5.59561	0.00000	54.93269	9.00665	no	divoced	34.41456	6.62603
268	63.92198	599-76-6055	8.51331	26.46953	7.14425	4.27408	8.07681	5.91822	Sharon Moore	9.31853	0.00000	65.67890	9.27415	no	nop	51.11712	8.85685
269	109.65577	589-02-1878	8.12413	33.61232	9.31880	3.37704	7.43995	6.71100	Justin Evans	8.72633	1.00000	26.89742	6.71345	no	married	52.11008	7.54143
270	97.62608	054-86-1611	8.21999	38.64604	7.19355	3.61833	7.76360	7.01520	Mitchell Sanchez	7.28230	1.00000	62.08749	5.42693	no	divoced	43.31208	9.35235
271	-2.07962	858-55-6233	8.42120	27.05307	8.99468	3.29014	7.10081	8.78509	Laura Anderson	6.77139	0.00000	61.46142	8.94743	no	widowed	43.92189	4.61115
272	31.79915	459-80-1696	6.90882	82.57435	7.45926	2.84157	7.30736	8.07524	Brooke Stewart	10.83842	1.00000	71.02714	4.60808	yes	divoced	68.87171	6.10584
273	75.18057	436-60-3478	7.41315	66.98626	3.37342	2.67426	7.26961	8.07961	Stephanie Coleman	10.70077	1.00000	29.61991	9.74812	no	widowed	83.82478	6.86220
274	28.90103	426-89-6834	8.71311	13.04846	5.31163	2.47152	7.29261	7.18148	Elizabeth Bennett	8.71488	0.00000	57.00888	8.55375	no	married	26.69390	8.77348
275	49.91782	134-17-0045	9.60138	16.32829	6.68435	4.94869	7.96034	7.49635	Emily Trevino	7.29443	1.00000	61.94954	5.47891	yes	separated	62.07239	5.62375
276	76.00904	177-22-8237	9.08248	11.71418	6.93486	2.29422	5.80193	7.21963	Anna Adams	8.92603	0.00000	55.88261	9.33658	no	married	42.71405	6.89261
277	68.96471	428-90-8460	8.35595	30.05228	8.22680	1.80838	5.01794	7.57844	Kim Vaughn	6.99922	1.00000	50.01897	6.68903	no	divoced	56.50552	7.56744
278	85.35326	761-53-0552	7.16005	71.40822	4.93057	2.82073	7.35735	7.04064	Eric Glover	8.60808	1.00000	54.02644	7.75541	no	single	36.86277	8.18144
279	70.25125	293-70-9333	6.45219	89.73940	6.56591	1.36029	6.72077	6.02419	Philip Adams	8.65172	1.00000	69.07627	9.61319	no	divoced	29.92057	8.78696
280	106.64807	827-77-1114	6.11228	86.81695	6.13737	1.54928	7.03932	10.12197	Michelle Owens	8.44579	1.00000	48.43190	8.53933	no	married	47.02561	8.20120
281	105.22485	296-15-3071	7.97105	45.37727	4.42955	3.02545	7.67188	8.77100	Abigail Martinez	9.88370	1.00000	46.84379	11.24632	yes	married	56.98281	6.96330
282	43.50739	374-56-5805	10.05897	23.50432	6.93387	3.72024	7.84274	9.62584	Kristin Williams	7.18282	0.00000	48.10013	8.36158	Y	divoced	52.06958	7.23315
283	25.32900	601-71-7035	5.37619	73.19070	5.87669	3.15056	7.43170	6.69376	Brent Hunt	11.12867	1.00000	35.69338	9.71642	yes	married	44.19223	5.96263
284	68.07656	259-34-1700	7.79638	51.81931	5.68336	1.01870	6.61124	6.59792	Tamara Williams	9.97249	0.00000	58.42840	9.01534	Y	separated	36.67364	6.31097
285	72.65528	849-23-5195	11.25846	57.69042	6.63210	3.88075	7.87302	7.14212	Breanna Saunders	8.12328	1.00000	40.08714	3.83420	yes	single	52.38660	6.68971
286	42.39093	176-18-4240	7.37210	72.12065	5.90011	2.43267	6.44483	6.69388	Laura Hobbs	7.22798	1.00000	53.81703	7.43189	Y	divoced	34.79682	5.22818
287	68.52054	688-88-1177	7.32437	70.41600	6.13835	1.38785	7.29385	6.99632	Angela Jefferson	11.31492	0.00000	53.10859	9.76239	no	separated	37.19539	8.10706
288	75.57412	200-84-1034	9.27237	13.40953	7.80087	4.45564	7.98331	9.59611	Kevin Craig	8.58759	0.00000	67.41006	9.19284	no	married	61.22928	8.99591
289	109.73919	113-28-6654	4.90547	56.41939	8.47679	2.63375	6.90654	7.75573	Ashley Morrow	8.79832	1.00000	57.67668	7.04046	no	single	38.98391	8.79100
290	120.46909	563-09-4439	4.85450	47.01799	3.76398	2.43335	7.02674	7.01551	Joy Carter	5.06250	1.00000	41.51272	8.48068	yes	married	35.81274	7.12606
291	105.41851	716-34-3172	6.36790	90.08349	6.75275	5.45110	8.30908	8.74913	Christopher Harper	9.54014	1.00000	86.63581	7.63658	no	nop	45.01226	9.40041
292	115.91972	115-68-6987	8.56440	29.26509	9.74366	2.08812	7.30123	8.24340	Cody Carter	10.99919	1.00000	56.45086	6.30268	yes	married	36.87725	8.30225
293	103.02251	115-85-4077	6.79025	83.27872	6.67404	5.00453	7.85044	7.25815	Patricia Garcia	8.43637	1.00000	52.39032	8.04578	no	single	39.82830	6.96556
294	85.44245	803-05-6921	6.45915	84.82480	6.00590	10.15330	8.96937	6.40782	Wayne Davis	7.51074	1.00000	57.36906	9.03875	no	nop	58.01033	6.61891
295	67.23815	552-40-1468	5.47779	80.14122	5.54619	3.47490	7.19167	6.84718	Patricia Marks	7.45452	0.00000	45.85207	8.54465	no	nop	55.10119	8.46640
296	19.97077	637-89-3264	6.70971	82.97519	7.42677	5.34747	8.23351	5.83769	David Rhodes	10.62231	1.00000	54.86461	9.07986	no	single	33.38819	8.93500
297	34.32524	894-46-5514	6.84097	78.01148	4.63008	1.78953	6.12083	7.94291	Susan Thompson	10.98265	1.00000	60.44401	10.21405	Y	separated	39.99005	6.71712
298	18.67743	063-83-9692	4.04777	23.54365	4.03250	1.47094	6.41993	6.79132	Barbara Gregory	4.98319	0.00000	48.67630	9.06797	no	married	35.72807	6.24963
299	33.10430	102-38-6751	9.60132	12.21425	9.05892	3.84708	7.89158	9.06140	Lorraine Aguirre	8.30335	1.00000	38.21354	7.21202	no	divoced	56.24215	7.57525
300	48.35328	898-97-1338	8.59032	20.71278	8.87578	2.12747	7.13004	7.32161	Kristen Richards	8.15685	1.00000	44.97585	7.42093	no	married	34.44565	6.77872
301	121.17727	703-23-8138	5.80172	81.10368	4.47283	21.34662	9.73063	6.77539	Gregory Vincent	6.23182	0.00000	28.60853	8.32290	no	divoced	44.13517	7.28100
